Time,Temperature,On Time
35984,60,37,185.53
36011,60,37,185.53
36038,61,37,185.53
36065,61,37,186.31
36092,61,37,186.31
36119,61,38,186.31
36146,61,38,186.31
36173,61,37,187.09
36200,61,37,187.09
36228,61,35,187.09
36254,61,37,187.09
36281,61,37,187.87
36308,61,38,187.87
36335,61,37,187.87
36363,61,37,187.87
36389,61,38,183.65
36416,61,36,183.65
36444,61,37,183.65
36470,61,37,183.65
36498,61,38,184.42
36525,61,37,184.42
36551,61,37,184.42
36579,61,39,184.42
36605,61,38,185.2
36633,61,38,185.2
36660,61,40,185.2
36687,61,38,185.2
36714,61,37,190.99
36741,61,38,190.99
36768,61,39,190.99
36795,61,38,190.99
36823,61,37,191.78
36849,61,40,191.78
36876,61,38,191.78
36903,61,38,191.78
36930,61,40,177.54
36958,61,39,177.54
36984,61,38,177.54
37011,61,37,177.54
37039,62,40,178.3
37065,62,39,178.3
37093,62,40,178.3
37120,62,40,178.3
37146,62,39,184.07
37174,62,39,184.07
37200,62,39,184.07
37228,62,37,184.07
37255,62,39,184.85
37281,62,39,184.85
37309,62,40,184.85
37336,62,39,184.85
37363,62,40,180.61
37390,62,40,180.61
37416,62,37,180.61
37444,62,40,180.61
37471,62,39,186.38
37498,62,39,186.38
37525,62,40,186.38
37553,62,40,186.38
37579,62,40,182.15
37606,62,40,182.15
37634,62,39,182.15
37660,62,40,182.15
37688,62,40,182.92
37714,62,40,182.92
37741,62,40,182.92
37769,62,40,182.92
37795,62,40,183.69
37823,62,38,183.69
37850,62,40,183.69
37876,62,40,183.69
37904,62,40,184.45
37931,62,41,184.45
37958,62,40,184.45
37985,62,40,184.45
38011,62,38,195.25
38039,63,41,195.25
38066,63,40,195.25
38093,63,40,195.25
38120,63,41,181.01
38147,63,40,181.01
38174,63,40,181.01
38201,63,41,181.01
38228,63,40,186.78
38255,63,40,186.78
38282,63,40,186.78
38309,63,42,186.78
38336,63,40,187.55
38364,63,41,187.55
38390,63,42,187.55
38418,63,38,187.55
38445,63,41,183.32
38471,63,43,183.32
38499,63,41,183.32
38525,63,41,183.32
38553,63,42,179.07
38580,63,42,179.07
38606,63,41,179.07
38634,63,41,179.07
38661,63,42,179.83
38688,63,41,179.83
38715,63,41,179.83
38742,63,42,179.83
38769,63,42,180.59
38796,63,41,180.59
38823,63,40,180.59
38850,63,43,180.59
38877,63,41,186.36
38904,63,43,186.36
38931,63,43,186.36
38959,63,41,186.36
38985,63,43,177.11
39012,63,40,177.11
39040,64,42,177.11
39066,64,43,177.11
39094,64,42,182.87
39120,64,43,182.87
39147,64,42,182.87
39175,64,42,182.87
39201,64,43,178.63
39229,64,43,178.63
39256,64,43,178.63
39283,64,42,178.63
39310,64,43,179.38
39336,64,43,179.38
39364,64,43,179.38
39391,64,43,179.38
39418,64,40,195.16
39445,64,42,195.16
39472,64,43,195.16
39499,64,43,195.16
39526,64,43,180.92
39554,64,43,180.92
39580,64,43,180.92
39607,64,43,180.92
39634,64,43,181.67
39661,64,44,181.67
39689,64,43,181.67
39715,64,43,181.67
39742,64,44,177.42
39770,64,43,177.42
39796,64,43,177.42
39824,64,41,177.42
39851,64,45,173.17
39877,64,43,173.17
39905,64,44,173.17
39931,64,45,173.17
39959,64,43,183.92
39986,64,43,183.92
40012,64,42,183.92
40040,65,43,183.92
40067,65,43,184.68
40094,65,44,184.68
40121,65,44,184.68
40148,65,43,184.68
40175,65,44,180.44
40202,65,45,180.44
40229,65,44,180.44
40256,65,44,180.44
40284,65,46,171.17
40310,65,44,171.17
40337,65,44,171.17
40365,65,45,171.17
40391,65,45,176.92
40419,65,51,176.92
40445,65,45,176.92
40472,65,45,176.92
40500,65,44,182.67
40526,65,45,182.67
40554,65,45,182.67
40581,65,45,182.67
40607,65,45,178.42
40635,65,45,178.42
40662,65,46,178.42
40689,65,45,178.42
40716,65,46,174.15
40742,65,46,174.15
40770,65,45,174.15
40797,65,46,174.15
40824,65,43,189.92
40851,65,45,189.92
40878,65,46,189.92
40905,65,45,189.92
40932,65,46,175.66
40960,65,46,175.66
40986,65,45,175.66
41014,65,43,175.66
41040,66,46,176.41
41067,66,46,176.41
41095,66,46,176.41
41121,66,46,176.41
41149,66,46,177.14
41176,66,46,177.14
41202,66,46,177.14
41230,66,46,177.14
41256,66,46,177.89
41284,66,46,177.89
41311,66,46,177.89
41337,66,46,177.89
41365,66,46,178.63
41392,66,47,178.63
41419,66,53,178.63
41446,66,46,178.63
41473,66,47,174.37
41500,66,46,174.37
41527,66,46,174.37
41554,66,47,174.37
41581,66,46,180.11
41608,66,48,180.11
41635,66,46,180.11
41662,66,47,180.11
41690,66,46,180.86
41716,66,46,180.86
41743,66,48,180.86
41771,66,47,180.86
41797,66,46,181.61
41825,66,46,181.61
41851,66,46,181.61
41879,66,46,181.61
41906,66,47,177.35
41932,66,48,177.35
41960,66,46,177.35
41987,66,47,177.35
42014,66,45,188.11
42041,67,47,188.11
42067,67,47,188.11
42095,67,47,188.11
42122,67,46,183.86
42149,67,47,183.86
42176,67,47,183.86
42203,67,48,183.86
42230,67,47,179.61
42257,67,48,179.61
42285,67,48,179.61
42311,67,48,179.61
42339,67,49,170.33
42365,67,48,170.33
42392,67,48,170.33
42420,67,50,170.33
42446,67,48,176.07
42473,67,49,176.07
42501,67,48,176.07
42527,67,48,176.07
42555,67,49,171.79
42582,67,49,171.79
42608,67,46,171.79
42636,67,48,171.79
42662,67,49,172.52
42690,67,48,172.52
42717,67,49,172.52
42744,67,50,172.52
42771,67,49,173.25
42798,67,49,173.25
42825,67,46,173.25
42852,67,50,173.25
42880,67,49,173.97
42906,67,49,173.97
42933,67,50,173.97
42960,67,49,173.97
42987,67,50,169.69
43015,67,47,169.69
43041,68,49,169.69
43068,68,49,169.69
43096,68,50,170.42
43122,68,49,170.42
43150,68,50,170.42
43176,68,49,170.42
43203,68,47,186.17
43231,68,50,186.17
43257,68,50,186.17
43285,68,50,186.17
43312,68,50,171.89
43338,68,50,171.89
43366,68,51,171.89
43393,68,50,171.89
43420,68,50,172.62
43447,68,50,172.62
43473,68,50,172.62
43501,68,50,172.62
43528,68,50,173.34
43555,68,51,173.34
43582,68,50,173.34
43610,68,48,173.34
43636,68,50,174.07
43663,68,50,174.07
43691,68,50,174.07
43717,68,50,174.07
43745,68,51,169.79
43771,68,50,169.79
43798,68,49,169.79
43826,68,49,169.79
43852,68,50,175.52
43880,68,51,175.52
43907,68,50,175.52
43933,68,51,175.52
43961,68,52,166.22
43987,68,50,166.22
44015,68,50,166.22
44042,69,51,166.22
44068,69,51,171.95
44096,69,53,171.95
44123,69,52,171.95
44150,69,51,171.95
44177,69,52,167.66
44204,69,50,167.66
44231,69,51,167.66
44258,69,51,167.66
44285,69,52,168.37
44312,69,52,168.37
44339,69,52,168.37
44366,69,53,168.37
44393,69,53,164.08
44421,69,50,164.08
44447,69,52,164.08
44475,69,53,164.08
44502,69,52,169.8
44528,69,52,169.8
44556,69,53,169.8
44582,69,53,169.8
44610,69,50,180.53
44637,69,53,180.53
44663,69,53,180.53
44691,69,53,180.53
44718,69,53,166.24
44745,69,53,166.24
44772,69,53,166.24
44798,69,50,166.24
44826,69,50,181.97
44853,69,53,181.97
44880,69,53,181.97
44907,69,53,181.97
44934,69,53,167.69
44961,69,53,167.69
44988,69,53,167.69
45016,69,51,167.69
45042,70,53,168.4
45069,70,53,168.4
45096,70,54,168.4
45123,70,53,168.4
45151,70,54,164.1
45177,70,53,164.1
45204,70,52,164.1
45232,70,54,164.1
45258,70,53,169.82
45286,70,54,169.82
45313,70,54,169.82
45340,70,53,169.82
45367,70,55,160.51
45393,70,52,160.51
45421,70,51,160.51
45448,70,54,160.51
45475,70,54,166.21
45502,70,54,166.21
45529,70,53,166.21
45556,70,55,166.21
45583,70,55,161.91
45611,70,52,161.91
45637,70,55,161.91
45664,70,55,161.91
45691,70,54,167.62
45718,70,54,167.62
45746,70,56,167.62
45772,70,54,167.62
45799,70,53,173.33
45827,70,52,173.33
45853,70,55,173.33
45881,70,54,173.33
45907,70,56,159.03
45934,70,55,159.03
45962,70,55,159.03
45988,70,53,159.03
46016,70,53,174.74
46043,71,55,174.74
46069,71,55,174.74
46097,71,56,174.74
46124,71,55,165.45
46151,71,55,165.45
46178,71,56,165.45
46205,71,53,165.45
46232,71,56,161.14
46259,71,56,161.14
46286,71,56,161.14
46313,71,56,161.14
46341,71,56,161.83
46367,71,56,161.83
46394,71,54,161.83
46422,71,53,161.83
46448,71,56,162.53
46476,71,56,162.53
46502,71,56,162.53
46529,71,56,162.53
46557,71,57,158.21
46583,71,56,158.21
46611,71,54,158.21
46638,71,56,158.21
46665,71,56,163.91
46692,71,56,163.91
46718,71,56,163.91
46746,71,56,163.91
46773,71,56,164.61
46799,71,54,164.61
46827,71,55,164.61
46854,71,57,164.61
46881,71,56,165.31
46908,71,57,165.31
46935,71,57,165.31
46962,71,57,165.31
46989,71,57,161.0
47016,71,55,161.0
47043,72,56,161.0
47071,72,57,161.0
47097,72,59,151.68
47124,72,57,151.68
47152,72,57,151.68
47178,72,56,151.68
47206,72,56,167.37
47233,72,57,167.37
47259,72,58,167.37
47287,72,59,167.37
47313,72,57,163.07
47341,72,58,163.07
47368,72,59,163.07
47394,72,56,163.07
47422,72,56,168.77
47449,72,59,168.77
47476,72,58,168.77
47503,72,58,168.77
47529,72,59,154.45
47557,72,59,154.45
47584,72,57,154.45
47611,72,56,154.45
47638,72,59,155.13
47665,72,58,155.13
47692,72,59,155.13
47719,72,58,155.13
47747,72,58,160.81
47773,72,59,160.81
47800,72,56,160.81
47827,72,57,160.81
47854,72,59,156.49
47882,72,59,156.49
47908,72,59,156.49
47936,72,59,156.49
47963,72,59,157.18
47989,72,57,157.18
48017,72,57,157.18
48044,73,59,157.18
48071,73,59,157.86
48098,73,60,157.86
48124,73,59,157.86
48152,73,59,157.86
48179,73,60,153.53
48206,73,58,153.53
48233,73,59,153.53
48260,73,59,153.53
48287,73,61,149.19
48314,73,59,149.19
48342,73,59,149.19
48368,73,62,149.19
48395,73,58,164.88
48422,73,57,164.88
48449,73,61,164.88
48477,73,59,164.88
48503,73,59,160.57
48530,73,60,160.57
48558,73,60,160.57
48584,73,59,160.57
48612,73,58,166.26
48638,73,61,166.26
48665,73,60,166.26
48693,73,60,166.26
48719,73,61,151.94
48747,73,60,151.94
48774,73,60,151.94
48801,73,58,151.94
48828,73,62,147.59
48855,73,60,147.59
48882,73,61,147.59
48909,73,62,147.59
48936,73,60,158.27
48963,73,61,158.27
48990,73,59,158.27
49017,73,59,158.27
49044,74,62,148.93
49072,74,61,148.93
49098,74,62,148.93
49125,74,62,148.93
49153,74,61,154.6
49179,74,62,154.6
49207,74,59,154.6
49233,74,61,154.6
49261,74,62,150.27
49288,74,62,150.27
49314,74,62,150.27
49342,74,61,150.27
49369,74,62,150.94
49395,74,60,150.94
49423,74,59,150.94
49449,74,62,150.94
49477,74,62,151.59
49504,74,62,151.59
49530,74,62,151.59
49558,74,63,151.59
49585,74,60,162.29
49612,74,60,162.29
49639,74,63,162.29
49667,74,62,162.29
49693,74,62,152.96
49720,74,63,152.96
49747,74,62,152.96
49774,74,62,152.96
49802,74,60,163.64
49828,74,63,163.64
49855,74,62,163.64
49883,74,62,163.64
49909,74,63,149.3
49937,74,62,149.3
49964,74,63,149.3
49990,74,61,149.3
50018,74,61,159.98
50044,75,62,159.98
50072,75,63,159.98
50099,75,63,159.98
50126,75,63,150.64
50153,75,62,150.64
50180,75,62,150.64
50207,75,61,150.64
50234,75,63,151.31
50260,75,63,151.31
50288,75,62,151.31
50315,75,64,151.31
50342,75,63,151.97
50369,75,64,151.97
50396,75,62,151.97
50423,75,62,151.97
50450,75,65,142.61
50478,75,64,142.61
50504,75,64,142.61
50532,75,64,142.61
50558,75,65,143.26
50585,75,68,143.26
50613,75,62,143.26
50639,75,65,143.26
50667,75,63,153.93
50694,75,64,153.93
50720,75,65,153.93
50748,75,64,153.93
50775,75,64,149.59
50802,75,62,149.59
50829,75,65,149.59
50855,75,64,149.59
50883,75,65,145.23
50910,75,65,145.23
50937,75,65,145.23
50964,75,65,145.23
50992,75,62,160.92
51018,75,63,160.92
51045,76,65,160.92
51073,76,65,160.92
51099,76,66,141.56
51126,76,65,141.56
51153,76,65,141.56
51180,76,62,141.56
51208,76,63,157.23
51234,76,65,157.23
51261,76,65,157.23
51289,76,65,157.23
51315,76,65,147.89
51343,76,65,147.89
51369,76,66,147.89
51397,76,65,147.89
51424,76,63,158.56
51450,76,66,158.56
51478,76,65,158.56
51505,76,65,158.56
51532,76,65,149.22
51559,76,65,149.22
51586,76,65,149.22
51613,76,63,149.22
51640,76,66,144.86
51667,76,66,144.86
51694,76,66,144.86
51721,76,66,144.86
51748,76,67,140.5
51775,76,65,140.5
51803,76,64,140.5
51829,76,68,140.5
51857,76,66,146.15
51884,76,66,146.15
51910,76,68,146.15
51938,76,66,146.15
51964,76,66,146.8
51991,76,65,146.8
52019,76,65,146.8
52045,77,66,146.8
52073,77,67,142.44
52100,77,68,142.44
52126,77,67,142.44
52154,77,67,142.44
52180,77,65,153.1
52208,77,65,153.1
52235,77,67,153.1
52262,77,68,153.1
52289,77,67,143.75
52316,77,68,143.75
52343,77,68,143.75
52370,77,68,143.75
52398,77,66,149.4
52424,77,65,149.4
52451,77,68,149.4
52478,77,67,149.4
52505,77,68,140.04
52533,77,68,140.04
52559,77,68,140.04
52586,77,68,140.04
52614,77,65,155.7
52640,77,68,155.7
52668,77,68,155.7
52695,77,68,155.7
52721,77,68,141.34
52749,77,68,141.34
52775,77,66,141.34
52803,77,65,141.34
52830,77,68,141.98
52856,77,68,141.98
52884,77,68,141.98
52911,77,69,141.98
52938,77,68,142.62
52965,77,68,142.62
52992,77,66,142.62
53019,77,66,142.62
53046,78,68,143.26
53073,78,68,143.26
53100,78,70,143.26
53128,78,68,143.26
53154,78,68,143.91
53181,78,67,143.91
53209,78,67,143.91
53235,78,68,143.91
53263,78,70,134.52
53289,78,69,134.52
53316,78,68,134.52
53344,78,69,134.52
53370,78,68,145.17
53398,78,68,145.17
53425,78,67,145.17
53451,78,69,145.17
53479,78,69,140.8
53506,78,69,140.8
53533,78,70,140.8
53560,78,69,140.8
53586,78,71,131.42
53614,78,67,131.42
53641,78,71,131.42
53668,78,69,131.42
53695,78,70,137.05
53722,78,71,137.05
53749,78,69,137.05
53776,78,68,137.05
53804,78,68,147.7
53830,78,70,147.7
53857,78,71,147.7
53884,78,70,147.7
53911,78,71,133.32
53939,78,71,133.32
53965,78,68,133.32
53993,78,68,133.32
54020,78,68,148.97
54046,79,70,148.97
54074,79,70,148.97
54100,79,71,148.97
54128,79,70,139.6
54155,79,71,139.6
54181,79,69,139.6
54209,79,68,139.6
54236,79,71,135.22
54263,79,71,135.22
54290,79,71,135.22
54317,79,71,135.22
54344,79,71,135.85
54371,79,69,135.85
54398,79,69,135.85
54425,79,68,135.85
54453,79,72,131.46
54479,79,71,131.46
54506,79,71,131.46
54534,79,71,131.46
54560,79,69,147.11
54587,79,69,147.11
54615,79,70,147.11
54641,79,72,147.11
54669,79,71,137.73
54695,79,72,137.73
54722,79,72,137.73
54750,79,71,137.73
54776,79,69,148.39
54804,79,70,148.39
54831,79,71,148.39
54858,79,72,148.39
54885,79,71,139.01
54912,79,73,139.01
54939,79,72,139.01
54966,79,71,139.01
54993,79,70,144.65
55020,79,70,144.65
55047,80,71,144.65
55074,80,72,144.65
55101,80,72,135.27
55129,80,72,135.27
55155,80,72,135.27
55182,80,71,135.27
55209,80,71,140.91
55236,80,72,140.91
55264,80,74,140.91
55290,80,73,140.91
55318,80,72,136.53
55345,80,73,136.53
55371,80,71,136.53
55399,80,71,136.53
55426,80,71,142.17
55452,80,75,142.17
55480,80,73,142.17
55506,80,73,142.17
55534,80,75,122.76
55561,80,71,122.76
55587,80,71,122.76
55615,80,71,122.76
55642,80,74,128.37
55669,80,73,128.37
55696,80,73,128.37
55724,80,74,128.37
55750,80,73,133.99
55777,80,71,133.99
55804,80,71,133.99
55831,80,74,133.99
55859,80,74,129.59
55885,80,74,129.59
55912,80,75,129.59
55940,80,74,129.59
55966,80,72,140.23
55994,80,72,140.23
56020,80,72,140.23
56047,81,75,140.23
56075,81,74,130.83
56101,81,74,130.83
56129,81,75,130.83
56156,81,75,130.83
56183,81,72,141.47
56210,81,72,141.47
56237,81,75,141.47
56264,81,75,141.47
56291,81,75,127.07
56317,81,74,127.07
56345,81,75,127.07
56372,81,73,127.07
56399,81,72,142.71
56426,81,72,142.71
56453,81,76,142.71
56480,81,75,142.71
56507,81,75,128.31
56535,81,75,128.31
56561,81,73,128.31
56589,81,73,128.31
56615,81,73,138.94
56642,81,76,138.94
56670,81,75,138.94
56696,81,75,138.94
56724,81,77,119.53
56751,81,73,119.53
56777,81,73,119.53
56805,81,74,119.53
56832,81,75,130.14
56859,81,75,130.14
56886,81,76,130.14
56912,81,76,130.14
56940,81,75,130.74
56967,81,74,130.74
56994,81,74,130.74
57021,81,74,130.74
57049,82,76,126.35
57075,82,75,126.35
57102,82,76,126.35
57129,82,76,126.35
57156,82,74,136.97
57183,82,74,136.97
57210,82,75,136.97
57237,82,76,136.97
57265,82,77,122.56
57291,82,76,122.56
57318,82,77,122.56
57346,82,77,122.56
57372,82,75,133.18
57400,82,75,133.18
57426,82,75,133.18
57454,82,78,133.18
57481,82,78,118.76
57507,82,77,118.76
57535,82,78,118.76
57562,82,75,118.76
57589,82,75,134.38
57616,82,75,134.38
57643,82,78,134.38
57670,82,77,134.38
57697,82,77,124.98
57724,82,78,124.98
57751,82,78,124.98
57778,82,75,124.98
57805,82,75,135.59
57832,82,77,135.59
57860,82,78,135.59
57886,82,78,135.59
57914,82,78,121.18
57940,82,78,121.18
57967,82,76,121.18
57995,82,75,121.18
58021,82,76,131.8
58048,83,78,131.8
58076,83,78,131.8
58102,83,78,131.8
58130,83,78,122.38
58157,83,76,122.38
58183,83,76,122.38
58211,83,76,122.38
58237,83,78,122.98
58265,83,79,122.98
58292,83,78,122.98
58319,83,79,122.98
58346,83,78,123.57
58373,83,76,123.57
58400,83,77,123.57
58427,83,77,123.57
58455,83,79,119.16
58481,83,79,119.16
58508,83,78,119.16
58535,83,79,119.16
58562,83,77,129.76
58590,83,77,129.76
58616,83,77,129.76
58643,83,79,129.76
58671,83,78,125.36
58697,83,79,125.36
58725,83,80,125.36
58752,83,78,125.36
58778,83,78,125.96
58806,83,78,125.96
58832,83,79,125.96
58860,83,79,125.96
58887,83,79,121.55
58913,83,81,121.55
58941,83,79,121.55
58968,83,77,121.55
58995,83,78,127.15
59022,83,77,127.15
59048,84,79,127.15
59076,84,81,127.15
59103,84,79,122.74
59130,84,79,122.74
59157,84,78,122.74
59185,84,78,122.74
59211,84,78,128.35
59238,84,81,128.35
59266,84,81,128.35
59292,84,79,128.35
59320,84,80,118.93
59346,84,78,118.93
59373,84,78,118.93
59401,84,78,118.93
59427,84,79,124.53
59455,84,81,124.53
59482,84,80,124.53
59508,84,80,124.53
59536,84,81,115.1
59563,84,78,115.1
59590,84,78,115.1
59617,84,78,115.1
59644,84,80,120.69
59671,84,81,120.69
59698,84,81,120.69
59725,84,81,120.69
59752,84,78,131.29
59779,84,78,131.29
59806,84,78,131.29
59833,84,81,131.29
59860,84,81,116.87
59887,84,81,116.87
59914,84,82,116.87
59941,84,81,116.87
59968,84,79,127.47
59996,84,79,127.47
60022,85,79,127.47
60050,85,81,127.47
60077,85,82,113.05
60103,85,81,113.05
60131,85,81,113.05
60157,85,79,113.05
60185,85,79,128.64
60212,85,79,128.64
60238,85,81,128.64
60266,85,82,128.64
60293,85,81,119.23
60320,85,81,119.23
60347,85,80,119.23
60374,85,80,119.23
60401,85,80,124.83
60428,85,81,124.83
60455,85,82,124.83
60482,85,82,124.83
60510,85,81,120.41
60536,85,82,120.41
60563,85,79,120.41
60591,85,80,120.41
60617,85,80,126.01
60644,85,82,126.01
60672,85,82,126.01
60698,85,81,126.01
60726,85,83,111.57
60752,85,81,111.57
60779,85,80,111.57
60807,85,81,111.57
60833,85,83,112.15
60861,85,82,112.15
60888,85,82,112.15
60915,85,83,112.15
60942,85,82,117.73
60968,85,81,117.73
60996,85,80,117.73
61023,86,81,117.73
61050,86,82,118.31
61077,86,84,118.31
61104,86,83,118.31
61131,86,83,118.31
61158,86,81,123.9
61186,86,81,123.9
61212,86,81,123.9
61239,86,83,123.9
61266,86,84,109.46
61293,86,83,109.46
61321,86,83,109.46
61347,86,81,109.46
61375,86,81,125.05
61402,86,81,125.05
61428,86,83,125.05
61456,86,84,125.05
61483,86,84,110.62
61509,86,83,110.62
61537,86,84,110.62
61563,86,81,110.62
61591,86,81,126.21
61618,86,81,126.21
61644,86,84,126.21
61672,86,84,126.21
61699,86,84,111.78
61726,86,84,111.78
61753,86,82,111.78
61780,86,81,111.78
61807,86,81,127.38
61834,86,84,127.38
61861,86,84,127.38
61888,86,84,127.38
61916,86,85,107.94
61942,86,84,107.94
61969,86,82,107.94
61997,86,82,107.94
62023,87,82,123.54
62051,87,84,123.54
62077,87,85,123.54
62104,87,84,123.54
62132,87,84,114.1
62158,87,82,114.1
62186,87,83,114.1
62213,87,82,114.1
62240,87,84,114.68
62267,87,85,114.68
62294,87,84,114.68
62321,87,84,114.68
62348,87,82,125.27
62374,87,83,125.27
62402,87,83,125.27
62429,87,84,125.27
62456,87,85,110.84
62483,87,84,110.84
62510,87,84,110.84
62537,87,85,110.84
62564,87,82,126.43
62592,87,83,126.43
62618,87,83,126.43
62646,87,85,126.43
62672,87,85,112.0
62699,87,84,112.0
62727,87,86,112.0
62753,87,83,112.0
62781,87,83,122.59
62808,87,83,122.59
62834,87,85,122.59
62862,87,85,122.59
62888,87,85,113.16
62916,87,87,113.16
62943,87,85,113.16
62969,87,84,113.16
62997,87,83,123.74
63024,88,84,123.74
63051,88,85,123.74
63078,88,87,123.74
63106,88,86,109.31
63132,88,85,109.31
63159,88,83,109.31
63186,88,84,109.31
63213,88,84,119.89
63240,88,86,119.89
63267,88,87,119.89
63294,88,85,119.89
63322,88,86,110.46
63348,88,84,110.46
63375,88,84,110.46
63403,88,84,110.46
63429,88,86,111.02
63457,88,87,111.02
63483,88,86,111.02
63511,88,87,111.02
63538,88,87,106.58
63564,88,84,106.58
63592,88,84,106.58
63619,88,84,106.58
63646,88,86,112.15
63673,88,87,112.15
63699,88,86,112.15
63727,88,87,112.15
63754,88,84,122.73
63781,88,84,122.73
63808,88,84,122.73
63835,88,87,122.73
63862,88,87,108.29
63889,88,87,108.29
63917,88,88,108.29
63943,88,87,108.29
63971,88,84,123.88
63997,88,84,123.88
64024,89,85,123.88
64052,89,87,123.88
64078,89,88,104.44
64105,89,87,104.44
64133,89,93,104.44
64159,89,85,104.44
64187,89,85,120.01
64214,89,85,120.01
64240,89,87,120.01
64268,89,88,120.01
64294,89,87,110.58
64322,89,87,110.58
64349,89,85,110.58
64376,89,85,110.58
64403,89,85,121.16
64430,89,87,121.16
64457,89,88,121.16
64484,89,87,121.16
64512,89,87,111.73
64538,89,86,111.73
64565,89,86,111.73
64592,89,86,111.73
64619,89,86,117.31
64647,89,88,117.31
64673,89,88,117.31
64700,89,88,117.31
64728,89,89,102.85
64754,89,86,102.85
64782,89,86,102.85
64808,89,86,102.85
64836,89,88,108.41
64863,89,88,108.41
64889,89,88,108.41
64917,89,90,108.41
64944,89,87,113.98
64970,89,86,113.98
64998,89,86,113.98
65025,90,87,113.98
65052,90,88,109.54
65079,90,90,109.54
65105,90,88,109.54
65133,90,88,109.54
65160,90,87,115.12
65187,90,87,115.12
65214,90,87,115.12
65242,90,89,115.12
65268,90,90,100.66
65295,90,89,100.66
65323,90,89,100.66
65349,90,87,100.66
65377,90,87,116.23
65403,90,87,116.23
65430,90,89,116.23
65458,90,90,116.23
65484,90,89,106.79
65512,90,89,106.79
65539,90,87,106.79
65565,90,87,106.79
65593,90,87,117.36
65619,90,87,117.36
65647,90,89,117.36
65674,90,90,117.36
65701,90,90,102.91
65728,90,90,102.91
65755,90,87,102.91
65782,90,87,102.91
65809,90,87,118.49
65836,90,90,118.49
65863,90,90,118.49
65890,90,89,118.49
65917,90,90,104.04
65944,90,89,104.04
65971,90,87,104.04
65998,90,88,104.04
66025,91,88,114.61
66053,91,90,114.61
66079,91,91,114.61
66107,91,90,114.61
66134,91,90,105.17
66160,91,88,105.17
66188,91,88,105.17
66214,91,88,105.17
66242,91,90,105.71
66269,91,90,105.71
66295,91,90,105.71
66323,91,90,105.71
66350,91,88,116.29
66377,91,88,116.29
66404,91,88,116.29
66430,91,90,116.29
66458,91,91,101.83
66485,91,90,101.83
66512,91,90,101.83
66539,91,88,101.83
66567,91,89,112.4
66593,91,88,112.4
66620,91,88,112.4
66648,91,90,112.4
66674,91,90,107.96
66701,91,90,107.96
66728,91,91,107.96
66755,91,88,107.96
66783,91,89,113.53
66809,91,89,113.53
66836,91,91,113.53
66864,91,90,113.53
66890,91,90,109.09
66918,91,92,109.09
66945,91,90,109.09
